               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  61,           0.0059105,           0.0034735,           0.0088588,             0.70985,             0.89251,             0.84613,             0.84581,            0.001418,           0.0037972,           0.0046944,             0.00406,             0.00406,             0.00406
                  62,            0.005483,           0.0034739,           0.0084486,             0.75544,             0.86396,              0.8548,             0.85413,           0.0012946,           0.0047792,           0.0046251,            0.003961,            0.003961,            0.003961
                  63,           0.0051472,           0.0034553,           0.0086332,             0.74319,             0.85657,             0.85491,             0.85491,           0.0012157,           0.0032622,           0.0046368,            0.003862,            0.003862,            0.003862
                  64,           0.0055731,           0.0034799,           0.0074866,             0.80262,             0.78005,             0.85133,             0.85132,           0.0013585,            0.003454,           0.0044513,            0.003763,            0.003763,            0.003763
                  65,           0.0056989,           0.0034546,           0.0078396,              0.7515,             0.83833,             0.85114,             0.85091,           0.0012179,           0.0021491,           0.0047451,            0.003664,            0.003664,            0.003664
                  66,           0.0046976,           0.0034494,           0.0076595,             0.74013,             0.86002,             0.84963,             0.84922,           0.0012803,           0.0031747,           0.0050002,            0.003565,            0.003565,            0.003565
                  67,            0.005001,           0.0033727,            0.007953,              0.7892,             0.83585,             0.85529,             0.85408,           0.0013306,           0.0034205,           0.0047132,            0.003466,            0.003466,            0.003466
                  68,            0.004847,           0.0033542,           0.0073671,             0.77346,             0.84289,             0.85534,             0.85519,           0.0012718,           0.0024947,           0.0046931,            0.003367,            0.003367,            0.003367
                  69,           0.0057191,           0.0033114,           0.0077559,             0.80023,             0.81909,             0.85248,             0.85248,           0.0012795,           0.0027705,           0.0045543,            0.003268,            0.003268,            0.003268
                  70,           0.0048823,           0.0032564,           0.0076919,             0.74179,             0.84883,             0.85397,              0.8539,           0.0013171,           0.0034707,           0.0050226,            0.003169,            0.003169,            0.003169
                  71,           0.0048588,           0.0032089,           0.0069269,             0.77876,             0.81787,             0.83983,             0.83972,            0.001153,           0.0030962,           0.0047988,             0.00307,             0.00307,             0.00307
                  72,           0.0051176,           0.0032019,           0.0072966,             0.73844,             0.85242,             0.83334,             0.83331,           0.0011226,            0.003878,           0.0052827,            0.002971,            0.002971,            0.002971
                  73,           0.0046717,           0.0031551,           0.0068902,             0.75997,             0.83971,             0.84588,             0.84576,           0.0012411,           0.0029203,           0.0049986,            0.002872,            0.002872,            0.002872
                  74,           0.0044123,           0.0031031,           0.0069947,             0.77292,              0.8555,             0.85368,             0.85298,           0.0011703,           0.0030001,           0.0051361,            0.002773,            0.002773,            0.002773
                  75,           0.0048539,            0.003076,            0.007138,             0.82515,             0.80295,             0.86464,             0.86439,           0.0010505,           0.0030071,           0.0047506,            0.002674,            0.002674,            0.002674
                  76,            0.004373,            0.002987,           0.0066823,             0.76415,             0.83367,             0.84987,             0.84978,           0.0011517,           0.0029368,           0.0048616,            0.002575,            0.002575,            0.002575
                  77,           0.0038388,           0.0028983,           0.0063893,             0.79427,             0.78808,             0.85207,             0.85207,           0.0011357,           0.0033755,           0.0047274,            0.002476,            0.002476,            0.002476
                  78,           0.0038749,           0.0029794,           0.0068907,             0.80614,             0.79492,             0.84197,             0.84197,           0.0010789,           0.0038279,           0.0047634,            0.002377,            0.002377,            0.002377
                  79,           0.0040561,           0.0029029,           0.0070334,             0.75879,             0.83851,             0.85824,             0.85824,           0.0011205,           0.0034674,           0.0048557,            0.002278,            0.002278,            0.002278
                  80,           0.0042698,           0.0029902,           0.0075929,             0.79949,             0.77265,             0.84856,             0.84348,           0.0011953,           0.0041179,            0.005059,            0.002179,            0.002179,            0.002179
                  81,            0.004075,           0.0029093,           0.0066673,             0.80159,             0.77127,             0.83779,             0.83773,           0.0010166,           0.0042682,           0.0051253,             0.00208,             0.00208,             0.00208
                  82,           0.0036846,           0.0028578,           0.0068599,             0.74538,             0.82616,              0.8275,              0.8275,           0.0010412,           0.0030712,           0.0052139,            0.001981,            0.001981,            0.001981
                  83,           0.0040212,           0.0028762,            0.006726,             0.77002,             0.80119,              0.8294,              0.8294,            0.000956,           0.0045204,           0.0056756,            0.001882,            0.001882,            0.001882
                  84,           0.0036078,           0.0028201,           0.0058923,              0.7526,             0.83919,             0.84353,             0.84353,          0.00097519,           0.0034692,           0.0051613,            0.001783,            0.001783,            0.001783
                  85,           0.0036076,           0.0027135,           0.0061189,             0.78057,              0.8197,             0.84007,             0.84007,           0.0010447,           0.0042647,           0.0051885,            0.001684,            0.001684,            0.001684
                  86,           0.0035759,           0.0027599,           0.0061714,             0.74727,             0.85273,             0.84531,             0.84531,          0.00096643,           0.0029612,           0.0053165,            0.001585,            0.001585,            0.001585
                  87,           0.0038659,           0.0027014,           0.0059846,             0.75263,             0.84275,             0.83899,             0.83899,          0.00094863,           0.0035996,           0.0050962,            0.001486,            0.001486,            0.001486
                  88,           0.0037092,           0.0026554,           0.0058112,             0.76917,              0.8486,             0.84618,             0.84618,          0.00096914,            0.003412,            0.005111,            0.001387,            0.001387,            0.001387
                  89,           0.0030732,           0.0026534,           0.0057082,             0.80701,             0.79621,             0.85616,             0.85616,            0.000952,           0.0026658,           0.0051156,            0.001288,            0.001288,            0.001288
                  90,           0.0031423,           0.0026452,           0.0054857,             0.77148,             0.82165,             0.84362,             0.84362,          0.00095602,           0.0030838,           0.0052667,            0.001189,            0.001189,            0.001189
                  91,           0.0031445,           0.0026664,           0.0054075,             0.74451,             0.82966,             0.82784,             0.82784,          0.00093446,           0.0049949,           0.0054605,             0.00109,             0.00109,             0.00109
                  92,           0.0030773,           0.0025264,           0.0054445,             0.73449,             0.84717,             0.82466,             0.82454,          0.00093149,           0.0032599,            0.006004,            0.000991,            0.000991,            0.000991
                  93,           0.0029665,           0.0025057,            0.005972,             0.73519,             0.84203,             0.82158,             0.82158,          0.00094381,            0.004411,           0.0059324,            0.000892,            0.000892,            0.000892
                  94,           0.0031544,           0.0025023,           0.0048622,              0.7696,             0.80382,             0.82383,             0.82383,          0.00094405,           0.0038818,           0.0059107,            0.000793,            0.000793,            0.000793
                  95,           0.0031874,           0.0026117,           0.0056991,             0.73884,             0.84114,             0.82034,             0.82022,          0.00088557,           0.0035176,           0.0062651,            0.000694,            0.000694,            0.000694
                  96,           0.0025595,           0.0024282,            0.005294,             0.79086,             0.78442,             0.83424,             0.83424,          0.00088284,           0.0040045,           0.0057342,            0.000595,            0.000595,            0.000595
                  97,           0.0028351,           0.0023963,           0.0052526,             0.77287,             0.82466,             0.83068,             0.83068,          0.00087987,           0.0031577,           0.0057989,            0.000496,            0.000496,            0.000496
                  98,           0.0026652,            0.002477,           0.0052413,             0.76288,             0.82577,             0.83464,             0.83464,          0.00084657,           0.0032505,           0.0056637,            0.000397,            0.000397,            0.000397
                  99,           0.0028466,           0.0024041,            0.005132,             0.73406,             0.85549,             0.83334,             0.83334,          0.00083563,           0.0038883,           0.0058447,            0.000298,            0.000298,            0.000298
